iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
h_religion3.Jewish,Conditional,2.58E-06,0.016076973,0.029460912,50,0.016079814,1.77E-04,2892255.314,288307902.3,48.10469877,-0.219074684,0.277996508,0.126806205,"1.03 	(0.80, 1.32)",0.803261725,1.320481585,H2
h_religion4.None/no pref,Conditional,1.47E-05,0.002152074,-0.041162823,50,0.002168275,0.007471867,1836.1744,161207.113,47.73957035,-0.132428729,0.050103083,0.046564744,"0.96 	(0.88, 1.05)",0.875965363,1.05137947,H2
h_religion5.Other,Conditional,4.43E-05,0.007089789,0.079633876,50,0.007138473,0.006819955,2179.82155,193499.3331,47.77327992,-0.085963512,0.245231264,0.084489487,"1.08 	(0.92, 1.28)",0.917627713,1.277916815,H2
h_smokeformer,Conditional,7.57E-05,0.002125864,0.04491616,50,0.002209152,0.037701241,113.5779957,6331.858778,45.96319177,-0.047222934,0.137055254,0.047001619,"1.05 	(0.95, 1.15)",0.953874723,1.146891517,H2
h_smokenever,Conditional,8.61E-05,0.003294453,0.010973576,50,0.003389114,0.027930834,180.6555848,11536.51684,46.58052676,-0.103139845,0.125086997,0.058216094,"1.01 	(0.90, 1.13)",0.902000825,1.133247037,H2
h_vigorous_pa,Conditional,9.05E-07,1.10E-04,-0.040066174,50,1.11E-04,0.008981152,1303.447311,111577.9563,47.66072844,-0.060698246,-0.019434102,0.010526647,"0.96 	(0.94, 0.98)",0.94110718,0.980753523,H2
hh_children,Conditional,1.58E-06,6.73E-05,0.008462342,50,6.91E-05,0.025162611,213.8160762,14214.48403,46.74830147,-0.007827509,0.024752193,0.008310594,"1.01 	(0.99, 1.03)",0.992203046,1.025061072,H2
hh_high,Conditional,7.67E-06,0.003668923,-0.083704624,50,0.003677359,0.002293995,17815.90339,1710242.176,48.0014888,-0.202559332,0.035150085,0.060641229,"0.92 	(0.82, 1.04)",0.816638029,1.035775151,H2
hh_highest,Conditional,6.57E-06,0.003805497,-0.078547548,50,0.003812721,0.001894658,25933.86347,2507153.777,48.02112969,-0.19956996,0.042474864,0.061747233,"0.92 	(0.82, 1.04)",0.819082916,1.04338983,H2
hh_lengthmar,Conditional,2.22E-08,8.98E-07,0.001231648,50,9.22E-07,0.026529744,196.2258135,12787.22763,46.66584983,-6.51E-04,0.003114242,9.60E-04,"1.00 	(1.00, 1.00)",0.999349266,1.003119096,H2
hh_low,Conditional,6.15E-06,0.001902507,-0.031259242,50,0.001909269,0.00354155,7640.27446,717555.7677,47.93960916,-0.116900369,0.054381885,0.043695182,"0.97 	(0.89, 1.06)",0.889673828,1.055887752,H2
hh_medium,Conditional,3.99E-06,0.001953327,-0.087135805,50,0.001957714,0.002240784,18654.56916,1792431.782,48.0041106,-0.173856552,-4.15E-04,0.044246062,"0.92 	(0.84, 1.00)",0.840417445,0.999585028,H2
hh_size,Conditional,2.58E-07,2.48E-04,-0.032244095,50,2.48E-04,0.001141769,70463.77403,6903763.33,48.05793883,-0.063124323,-0.001363868,0.015755505,"0.97 	(0.94, 1.00)",0.938826749,0.998637061,H2
residence,Conditional,3.87E-05,0.001215702,0.068606202,50,0.001258222,0.033793324,134.0383482,7880.988508,46.21469739,-9.27E-04,0.138139584,0.035471418,"1.07 	(1.00, 1.15)",0.999073251,1.1481358,H2
w_htn,Conditional,1.51E-06,0.002435349,0.133493395,50,0.002437011,6.82E-04,195934.6166,19355162.35,48.08027955,0.036737622,0.230249168,0.049366094,"1.14 	(1.04, 1.26)",1.037420789,1.258913652,H2
w_htn:h_ge65,Conditional,3.10E-06,0.003901943,-0.132576199,50,0.003905348,8.72E-04,120276.708,11841122.77,48.07106653,-0.255059817,-0.010092581,0.062492784,"0.88 	(0.77, 0.99)",0.774870147,0.989958178,H2
(Intercept),Conditional,4.00E-04,0.03869025,-1.407557743,49,0.039130137,0.011241661,863.5632728,71216.64585,46.5552757,-1.795271453,-1.019844034,0.19781339,"0.24 	(0.17, 0.36)",0.166082363,0.360651185,W3
h_htn,Conditional,1.93E-04,0.010533752,-0.004474248,49,0.010746189,0.019768634,319.5354865,23029.74865,46.09154561,-0.207662298,0.198713802,0.103663829,"1.00 	(0.81, 1.22)",0.812481367,1.219832803,W3
h_htn:w_education_2,Conditional,1.74E-04,0.013677086,0.050575505,49,0.013868105,0.013774012,599.2775682,47437.47776,46.42094604,-0.180241463,0.281392473,0.117762919,"1.05 	(0.84, 1.32)",0.835068549,1.324973519,W3
h_htn:w_education_3,Conditional,1.67E-04,0.021523614,0.202180075,49,0.021707347,0.008464105,1454.949051,125626.2561,46.69922902,-0.086592303,0.490952453,0.147334134,"1.22 	(0.92, 1.63)",0.917050898,1.633871665,W3
hh_children,Conditional,1.57E-06,1.16E-04,0.012937793,49,1.18E-04,0.014671662,535.8105246,41810.35851,46.37263378,-0.008344617,0.034220202,0.010858257,"1.01 	(0.99, 1.03)",0.991690103,1.03481245,W3
hh_high,Conditional,1.57E-05,0.003215396,-0.178567186,49,0.003232654,0.005338726,3468.406997,315767.3809,46.85689434,-0.290004175,-0.067130196,0.056856434,"0.84 	(0.75, 0.94)",0.748260444,0.93507345,W3
hh_highest,Conditional,2.69E-05,0.005579778,-0.128462431,49,0.005609377,0.005276836,3546.470472,323217.8322,46.85996974,-0.275256007,0.018331144,0.074895777,"0.88 	(0.76, 1.02)",0.759377692,1.018500191,W3
hh_lengthmar,Conditional,1.15E-08,1.83E-06,0.003648974,49,1.84E-06,0.006901174,2131.748875,188971.6198,46.77865055,9.92E-04,0.006306391,0.001355841,"1.00 	(1.00, 1.01)",1.00099205,1.006326318,W3
hh_low,Conditional,2.51E-06,0.002461052,0.025405721,49,0.002463818,0.001122667,72857.2894,7140700.657,47.06217957,-0.07188075,0.122692192,0.049636858,"1.03 	(0.93, 1.13)",0.930641868,1.13053638,W3
hh_medium,Conditional,2.27E-05,0.003230603,-0.013517307,49,0.003255592,0.007675713,1745.928954,152758.3655,46.73943519,-0.125349418,0.098314804,0.057057796,"0.99 	(0.88, 1.10)",0.882188596,1.103310057,W3
hh_size,Conditional,1.80E-06,2.35E-04,-0.014541308,49,2.37E-04,0.008348491,1492.635187,129129.8146,46.70514328,-0.044695572,0.015612956,0.015384967,"0.99 	(0.96, 1.02)",0.956288559,1.015735475,W3
residence,Conditional,4.83E-05,0.001310952,-0.072474727,49,0.001364112,0.038970674,108.1204049,5926.068532,44.93592473,-0.144878601,-7.09E-05,0.036933885,"0.93 	(0.87, 1.00)",0.865127313,0.999929148,W3
w_bmi,Conditional,6.90E-07,6.45E-06,0.029137901,49,7.21E-06,0.105268649,30.80084991,812.1652665,40.07548512,0.023867544,0.034408258,0.002685,"1.03 	(1.02, 1.04)",1.024154653,1.035007071,W3
w_education_2,Conditional,2.70E-04,0.011165165,-0.111154105,49,0.011462403,0.025931526,203.602357,13384.01362,45.73677998,-0.321011947,0.098703737,0.107062612,"0.89 	(0.73, 1.10)",0.725414584,1.103739254,W3
w_education_3,Conditional,2.60E-04,0.018135024,-0.343437559,49,0.01842124,0.015537253,484.3711096,37281.55731,46.32570548,-0.609462049,-0.077413069,0.135724868,"0.71 	(0.54, 0.93)",0.543643244,0.925507477,W3
w_ge65,Conditional,8.47E-06,0.003071772,0.288134058,49,0.003081083,0.003022191,10397.01273,985368.7714,46.97075382,0.179341211,0.396926905,0.055507506,"1.33 	(1.20, 1.49)",1.196428909,1.487247215,W3
w_heavydrinker,Conditional,3.74E-05,0.002443865,0.045279486,49,0.00248504,0.016569504,432.8709422,32781.09681,46.26930633,-0.052428678,0.14298765,0.049850179,"1.05 	(0.95, 1.15)",0.948921997,1.153715553,W3
w_laborforceother,Conditional,5.73E-05,0.003726939,0.186732594,49,0.00379,0.016638856,429.7364746,32508.40091,46.26550028,0.066066885,0.307398303,0.061562976,"1.21 	(1.07, 1.36)",1.068298168,1.359882506,W3
w_laborforceretired,Conditional,2.04E-05,0.003112891,0.15276908,49,0.003135314,0.007151761,1993.41827,175961.062,46.76599414,0.043022343,0.262515816,0.055993877,"1.17 	(1.04, 1.30)",1.04396122,1.300197033,W3
w_moderate_pa,Conditional,5.61E-07,8.49E-05,-0.014722151,49,8.55E-05,0.007217036,1959.683419,172792.4536,46.76269241,-0.032845041,0.003400739,0.009246477,"0.99 	(0.97, 1.00)",0.9676885,1.003406528,W3
w_raceethnicNHBlack,Conditional,8.06E-06,0.00428586,0.237095217,49,0.004294725,0.002064182,21914.65938,2112255.494,47.01708329,0.108650566,0.365539868,0.065534152,"1.27 	(1.11, 1.44)",1.114772743,1.441291905,W3
