iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
h_bmi,Conditional,1.6129396736326197e-7,6.170840440839112e-6,0.024109424850869445,50,6.3482638049387e-6,0.027948328795277817,180.47489272231738,11522.078288710902,46.57945614125846,0.019170627599933064,0.029048222101805826,0.002519576116123246,"1.02 (1.02, 1.03)",1.0193555639729652,1.0294742366896434,H2
h_education_2,Conditional,1.310384846524232e-5,0.0016730377065247895,-0.05239062670115592,50,0.001687451939836556,0.008542011165759597,1430.392848935812,123345.19612744,47.68378287976868,-0.13290400670425684,0.028122753301944997,0.04107860683904161,"0.95 (0.88, 1.03)",0.8755491349219795,1.0285219311358358,H2
h_education_3,Conditional,1.613577282239515e-5,0.003801993160498749,-0.09181978768679715,50,0.0038197425106033835,0.004646739945261625,4524.0948790192715,416817.3361206025,47.88413640367579,-0.21295388188982503,0.029314306516230737,0.06180406548604536,"0.91 (0.81, 1.03)",0.8081934087097019,1.0297482001861704,H2
h_ge65,Conditional,1.2431535499345442e-5,0.0026194964993888786,0.17253593850983975,50,0.0026331711884381584,0.005193239660726732,3656.3075624389985,333707.3553335958,47.85648011787506,0.07196113020822203,0.27311074681145747,0.05131443450373548,"1.19 (1.07, 1.31)",1.0746135732461735,1.314045763145123,H2
h_heavydrinker,Conditional,8.055633934411497e-6,0.0011156555829603938,0.0958556147820395,50,0.0011245167802882464,0.00788000453455329,1662.2780355225402,144940.43974806566,47.718359889436684,0.03012999532785489,0.16158123423622409,0.033533815474655525,"1.10 (1.03, 1.18)",1.0305884969355898,1.1753679343967862,H2
h_laborforceother,Conditional,1.9891007677441092e-4,0.010949400353101643,-0.012996327852363071,50,0.011168201437553496,0.019591434276617286,324.4614882952232,23448.228968287363,47.07589862277775,-0.22013544864808843,0.19414279294336226,0.10567971157016609,"0.99 (0.80, 1.21)",0.8024101052375364,1.214269659716196,H2
h_laborforceretired,Conditional,2.2416270444705574e-5,0.002239993248583347,0.1839125849816266,50,0.0022646511460725233,0.010888165946414816,915.23491591422885,75915.95274500287,47.559529373598146,0.09063964394222071,0.2771855260210325,0.04758835094928719,"1.20 (1.09, 1.32)",1.0948743895428747,1.3194111334270513,H2
h_moderate_pa,Conditional,4.881733545676776e-7,6.252166477091542e-5,-0.014769154885554798,50,6.305865546093987e-5,0.008515733266102875,1438.6022065232632,124107.60930404169,47.68515946565986,-0.030333278798177987,7.949690270683887e-4,0.00794094802028951,"0.99 (0.97, 1.00)",0.970122158517404,1.0007952850986956,H2
h_raceethnicNHBlack,Conditional,1.2556190277270355e-5,0.0023573365262164756,0.14815756326973256,50,0.002371148335521473,0.005824945279924817,2937.9250705877016,265252.0869998866,47.82432657760017,0.05271778217049322,0.2435973443689719,0.04869443844548855,"1.16 (1.05, 1.28)",1.0541321082606208,1.2758305067116134,H2
h_raceethnicNHOther,Conditional,2.9794099802280104e-5,0.009949466467967918,-0.09141096549217378,50,0.009982239977750426,0.003283181916639704,8850.06278029221,834934.9009958443,47.9524889395152,-0.28723352545600506,0.10441159447165749,0.09991116042640294,"0.91 (0.75, 1.11)",0.7503364857060166,1.1100572543301823,H2
h_raceethnicNHWhite,Conditional,1.7549837386241675e-5,0.002003443160433748,-0.05810651426891274,50,0.002022747981558614,0.009543858800437734,1165.1180995617826,98808.543740864,47.63105007780469,-0.1462569166809209,0.0300438881430954,0.04497497061209283,"0.94 (0.86, 1.03)",0.8639357151731809,1.0304997596819856,H2
h_religion2.Catholic,Conditional,1.2005568630445983e-6,0.0016148892369318118,-0.0028698805647512757,50,0.001616209849481161,8.171046289397407e-4,136789.0546232901,13479915.438878182,48.07372257557122,-0.08166458024262405,0.07592481911312149,0.04020211250023015,"1.00 (0.92, 1.08)",0.9215810233435087,1.0788814598432113,H2
h_religion3.Jewish,Conditional,2.582743671503547e-6,0.01607697256655347,0.029460911988390133,50,0.016079813584592123,1.766822745617027e-4,2892255.3140961207,288307902.282523,48.10469876986595,-0.21907468354731915,0.2779965075240994,0.12680620483474822,"1.03 (0.80, 1.32)",0.8032617254783371,1.3204815854509278,H2
h_religion4.None/no pref,Conditional,1.4728241833725732e-5,0.0021520743069868152,-0.04116282304321243,50,0.0021682753730039137,0.007471867373862879,1836.174400017483,161207.1129794449,47.73957034724174,-0.13242872924225657,0.050103083155831694,0.04656474388422977,"0.96 (0.88, 1.05)",0.8759653625966631,1.0513794703039403,H2
h_religion5.Other,Conditional,4.4258244204715215e-5,0.007089789363362322,0.07963387587561008,50,0.0071384734319875085,0.0068199551471373925,2179.8215501605264,193499.33310594843,47.773279915205705,-0.08596351176494307,0.2452312635161632,0.08448948710927004,"1.08 (0.92, 1.28)",0.9176277132249926,1.2779168145701287,H2
h_smokeformer,Conditional,7.571616346148841e-5,0.002125864434889437,0.04491616025106013,50,0.002209152214697074,0.03770124088939609,113.57799572711257,6331.858777705105,45.96319177275443,-0.04722293351317393,0.13705525401529417,0.047001619277393776,"1.05 (0.95, 1.15)",0.953874723241952,1.1468915171311254,H2
h_smokenever,Conditional,8.605524583316235e-5,0.0032944528758690923,0.010973575918989415,50,0.003389113646285571,0.02793083392769248,180.655584846507,11536.516838225574,46.580526764549276,-0.10313984470772769,0.1250869965457065,0.05821609439223462,"1.01 (0.90, 1.13)",0.9020008246194077,1.1332470373562,H2
h_vigorous_pa,Conditional,9.047309745714733e-7,1.098150857465816e-4,-0.04006617396033874,50,1.1081028981861022e-4,0.00898115214442368,1303.4473107313,111577.95625371725,47.660728442725826,-0.060698246094504416,-0.019434101826173073,0.010526646655920879,"0.96 (0.94, 0.98)",0.9411071797008292,0.980753522925353,H2
hh_children,Conditional,1.5798909224343784e-6,6.732808496952826e-5,0.008462342271074817,50,6.906596498420607e-5,0.025162611064295314,213.81607621561477,14214.48402675413,46.748301469029414,-0.007827508837541266,0.024752193379690896,0.008310593539826506,"1.01 (0.99, 1.03)",0.9922030463341581,1.025061072128397,H2
hh_high,Conditional,7.668947170193221e-6,0.003668922759273391,-0.08370462350176769,50,0.0036773586011606034,0.0022939949029039826,17815.903388391267,1710242.1758257635,48.001488795279236,-0.2025593315712284,0.035150084567693016,0.060641228559129665,"0.92 (0.82, 1.04)",0.8166380287433331,1.0357751510003588,H2
hh_highest,Conditional,6.567091867615399e-6,0.0038054970396529885,-0.07854754794529331,50,0.0038127208407073656,0.0018946577408055722,25933.863465212246,2507153.7769260523,48.02112968883871,-0.1995699601089991,0.042474864218412456,0.0617472334660215,"0.92 (0.82, 1.04)",0.8190829156783505,1.0433898296251964,H2
hh_lengthmar,Conditional,2.2247187519755038e-8,8.979609080332803e-7,0.001231648086058382,50,9.224328143050109e-7,0.026529743838491292,196.22581348887783,12787.227628089366,46.66584982600085,-6.509454911938625e-4,0.0031142416633106263,9.604336595023162e-4,"1.00 (1.00, 1.00)",0.999349266327859,1.0031190959517138,H2
hh_low,Conditional,6.147065485455871e-6,0.0019025071349855279,-0.0312592424207267,50,0.0019092689070195294,0.0035415503856693216,7640.274460386839,717555.7677316001,47.93960915863093,-0.11690036938140691,0.05438188453995351,0.043695181736886385,"0.97 (0.89, 1.06)",0.8896738275017712,1.0558877523803216,H2
hh_medium,Conditional,3.988012405359954e-6,0.001953327197054337,-0.08713580530095819,50,0.001957714010700233,0.002240783700744359,18654.569163444743,1792431.7817616558,48.004110596740766,-0.1738565520195333,-4.1505858238308213e-4,0.04424606209257761,"0.92 (0.84, 1.00)",0.8404174451973367,0.9995850275425143,H2
hh_size,Conditional,2.576619310172555e-7,2.479524978680616e-4,-0.03224409548716933,50,2.482359259921806e-4,0.0011417691576516972,70463.7740265282,6903763.329900292,48.057938831212496,-0.06312432252456657,-0.001363868449772116,0.01575550462512009,"0.97 (0.94, 1.00)",0.9388267491219556,0.9986370611961157,H2
residence,Conditional,3.8654078883974995e-5,0.0012157020253562903,0.0686062023984057,50,0.0012582215121286627,0.03379332364174724,134.0383482239021,7880.988507733245,46.21469738627934,-9.271787680031063e-4,0.13813958356481448,0.035471418242419665,"1.07 (1.00, 1.15)",0.9990732509294185,1.148135799977658,H2
w_htn,Conditional,1.5107329277624801e-6,0.002435349448205103,0.13349339505197647,50,0.002437011254425642,6.819033837126801e-4,195934.6166057487,19355162.34802124,48.08027955132302,0.03673762235442926,0.23024916774952367,0.04936609417834919,"1.14 (1.04, 1.26)",1.0374207891018472,1.2589136515345662,H2
w_htn:h_ge65,Conditional,3.09522246227815e-6,0.0039019432685442603,-0.13257619865716957,50,0.0039053480132527664,8.718159551855538e-4,120276.7080158488,11841122.766000101,48.07106653165249,-0.25505981650200166,-0.010092580812337507,0.06249278368942102,"0.88 (0.77, 0.99)",0.7748701465531329,0.9899581783741349,H2
(Intercept),Conditional,3.9989795567144126e-4,0.038690249583247176,-1.4075577433646205,49,0.03913013733448576,0.011241661317935324,863.5632727575007,71216.64584545829,46.55527570309733,-1.7952714531755263,-1.0198440335537147,0.19781339017995156,"0.24 (0.17, 0.36)",0.1660823626425,0.36065118527050555,W3
h_htn,Conditional,1.9312498456558637e-4,0.010533751938363593,-0.004474247519728125,49,0.010746189421385737,0.019768633763274097,319.53548654273436,23029.748652415867,46.091545606811046,-0.20766229751385024,0.19871380247439396,0.10366382889603169,"1.00 (0.81, 1.22)",0.8124813673659698,1.2198328028076326,W3
h_htn:w_education_2,Conditional,1.736540415974639e-4,0.013677085539825794,0.05057550489764282,49,0.013868104985583003,0.013774012091471055,599.2775682360199,47437.47776241169,46.420946044234164,-0.18024146345612135,0.281392473251407,0.11776291855071784,"1.05 (0.84, 1.32)",0.8350685485273177,1.3249735185671507,W3
h_htn:w_education_3,Conditional,1.670302414141941e-4,0.021523613694457242,0.2021800749452888,49,0.021707346960012856,0.008464105074381908,1454.9490509014943,125626.25611647099,46.699229022254926,-0.0865923030655433,0.4909524529561209,0.14733413372335977,"1.22 (0.92, 1.63)",0.9170508982688452,1.6338716649909233,W3
hh_children,Conditional,1.572558807121381e-6,1.1617194076252952e-4,0.012937792735441772,49,1.1790175545036304e-4,0.014671661852921061,535.8105246353008,41810.35850793045,46.372633779132705,-0.008344616958025583,0.03422020242890913,0.010858257477623333,"1.01 (0.99, 1.03)",0.9916901027168146,1.0348124498563158,W3
hh_high,Conditional,1.5689321670911043e-5,0.003215395796600076,-0.17856718558242718,49,0.0032326540504380784,0.005338725879332299,3468.4069967197574,315767.38088476344,46.85689434011655,-0.2900041750261893,-0.06713019613866507,0.05685643367674478,"0.84 (0.75, 0.94)",0.7482604435650955,0.9350734504585835,W3
hh_highest,Conditional,2.6908877163482593e-5,0.005579777671253717,-0.12846243130380822,49,0.005609377436133547,0.005276836015554961,3546.4704718164635,323217.83221903245,46.8599697354276,-0.27525600683086704,0.01833114422325055,0.07489577715821866,"0.88 (0.76, 1.02)",0.7593776924617504,1.0185001910080078,W3
hh_lengthmar,Conditional,1.15331458340094e-8,1.825618279152241e-6,0.003648974284326303,49,1.8383047395696512e-6,0.006901173752280186,2131.748874842457,188971.61979949503,46.77865055296011,9.915577909605515e-4,0.006306390777692054,0.0013558409713420123,"1.00 (1.00, 1.01)",1.0009920495469082,1.0063263179274535,W3
hh_low,Conditional,2.5145873669698253e-6,0.002461051669282337,0.02540572096906028,49,0.002463817715386004,0.0011226666998915764,72857.28939808963,7140700.656668517,47.06217956751211,-0.07188075036129939,0.12269219229941994,0.049636858435904305,"1.03 (0.93, 1.13)",0.9306418679008903,1.13053637958191,W3
hh_medium,Conditional,2.271726538408418e-5,0.0032306030881146834,-0.013517306755288288,49,0.003255592080037176,0.007675713451854585,1745.9289538674311,152758.36545572954,46.739435194764575,-0.12534941796772514,0.09831480445714857,0.05705779596196453,"0.99 (0.88, 1.10)",0.8821885961774065,1.1033100573678885,W3
hh_size,Conditional,1.796422305413146e-6,2.3472114234575516e-4,-0.014541307812130436,49,2.366972068817096e-4,0.008348491146082711,1492.6351869303508,129129.8146374988,46.705143283264654,-0.0446955715059839,0.015612955881723022,0.015384966911947183,"0.99 (0.96, 1.02)",0.9562885590106229,1.0157354748748162,W3
residence,Conditional,4.832760012359548e-5,0.0013109515302433925,-0.072474727474704,49,0.0013641118903793474,0.038970674261311226,108.12040488199032,5926.068532473125,44.93592473394917,-0.14487860067277414,-7.085427663386379e-5,0.03693388539511308,"0.93 (0.87, 1.00)",0.8651273126096796,0.9999291482334711,W3
w_bmi,Conditional,6.899139068996974e-7,6.4503189688588856e-6,0.029137901228316415,49,7.209224266448553e-6,0.105268648822812,30.800849905834152,812.165266509839,40.0754851179772,0.0238675440209294,0.03440825843570343,0.0026849998633982374,"1.03 (1.02, 1.04)",1.0241546534986912,1.035007070852667,W3
w_education_2,Conditional,2.702159964825751e-4,0.011165165325674267,-0.11115410513034218,49,0.0114624029218051,0.025931525715728692,203.6023569636409,13384.013617111752,45.736779976463914,-0.32101194722177606,0.09870373696109161,0.10706261215664925,"0.89 (0.73, 1.10)",0.7254145842494519,1.1037392539699704,W3
w_education_3,Conditional,2.601958731399581e-4,0.018135024386563666,-0.3434375586033267,49,0.01842123984701762,0.015537252803333533,484.37110963831554,37281.557309169846,46.3257054791397,-0.609462048690848,-0.07741306851580548,0.13572486819672222,"0.71 (0.54, 0.93)",0.5436432440205389,0.9255074766382471,W3
w_ge65,Conditional,8.465109994225053e-6,0.0030717716309023096,0.28813405793813557,49,0.0030810832518959573,0.003022190649317124,10397.012725830586,985368.7714152533,46.970753822626975,0.17934121115043397,0.39692690472583714,0.055507506266233554,"1.33 (1.20, 1.49)",1.1964289094132503,1.4872472153351362,W3
w_heavydrinker,Conditional,3.743262478860284e-5,0.002443864501853455,0.045279485651353146,49,0.002485040389120918,0.016569504241349203,432.8709421512373,32781.09680830155,46.269306325433426,-0.05242867829399096,0.14298764959669724,0.04985017942917476,"1.05 (0.95, 1.15)",0.9489219973780997,1.1537155527256477,W3
w_laborforceother,Conditional,5.732842137611746e-5,0.0037269387972470713,0.18673259405852133,49,0.0037900000607608004,0.016638855541619795,429.73647464495394,32508.400906264305,46.265500283391376,0.06606688490559645,0.30739830321144623,0.061562976379970456,"1.21 (1.07, 1.36)",1.0682981677985843,1.35988250578596,W3
w_laborforceretired,Conditional,2.0384560718687803e-5,0.0031128912208281873,0.15276907971248183,49,0.003135314237618744,0.007151760586392373,1993.418269604056,175961.06197987247,46.765994143513666,0.04302234295236418,0.2625158164725995,0.0559938767868304,"1.17 (1.04, 1.30)",1.0439612197658412,1.300197032536602,W3
w_moderate_pa,Conditional,5.609431019327863e-7,8.488030747449415e-5,-0.014722150861501688,49,8.549734488662021e-5,0.007217035955260727,1959.6834190706861,172792.45359942294,46.762692412280025,-0.03284504055657187,0.003400738833568494,0.009246477431250249,"0.99 (0.97, 1.00)",0.9676885004427968,1.0034065279063904,W3
w_raceethnicNHBlack,Conditional,8.059177272619425e-6,0.004285859935558225,0.2370952170325471,49,0.0042947250305581065,0.002064182208826844,21914.65937548441,2112255.4937557094,47.01708329150412,0.10865056646862148,0.3655398675964727,0.06553415163529705,"1.27 (1.11, 1.44)",1.1147727432981545,1.4412919049462254,W3
w_raceethnicNHOther,Conditional,2.4399762673371145e-5,0.012415196703408767,0.06287365894017277,49,0.012442036442349475,0.0021571821514163652,20098.82204303196,1934055.2345310869,47.01260534839443,-0.155748459020204,0.28149577690054955,0.11154387675865257,"1.06 (0.86, 1.33)",0.8557744256371479,1.3251104002367022,W3
w_raceethnicNHWhite,Conditional,1.3104824615344587e-5,0.003655478079205461,-0.03295320699707866,49,0.00366989338628234,0.003927990696068144,6252.843972599992,583312.9370469035,46.92654035834808,-0.1516873757316698,0.08578096173751243,0.060579644983132244,"0.97 (0.86, 1.09)",0.8592568633044206,1.0895676451618534,W3
w_religion2.Catholic,Conditional,2.870836320058931e-6,0.0020829691992863496,-0.04372169100225381,49,0.0020861271192384144,0.0015137715832090285,40352.97282628323,3927550.8159266566,47.0434991996772,-0.1332413891839622,0.045798007179454585,0.04567414059660471,"0.96 (0.88, 1.05)",0.8752537898086705,1.0468629308028026,W3
w_religion3.Jewish,Conditional,1.203824931971459e-4,0.05033317719856415,-0.06230956200614981,49,0.05046559794108101,0.0026239804524155795,13696.048987006789,1307137.6339011574,46.9900654686544,-0.5026070470899489,0.3779879230776493,0.2246454939256094,"0.94 (0.60, 1.46)",0.6049514651330233,1.459345318369279,W3
w_religion4.None/no pref,Conditional,2.019873065889698e-5,0.005853299003096922,-0.04879920607658222,49,0.005875517606821709,0.0037815568281150246,6729.315564727955,629363.057461286,46.93371484536761,-0.1990345073563616,0.10143609520319713,0.07665192500401871,"0.95 (0.82, 1.11)",0.8195216133206373,1.1067591889109063,W3
w_religion5.Other,Conditional,2.712133251610252e-5,0.012158932742575325,-0.013793993625087098,49,0.012188766208343037,0.0024476198212163743,15692.085514846334,1502292.8019756791,46.99859368902849,-0.2301795728869298,0.20259158563675556,0.11040274547466217,"0.99 (0.79, 1.22)",0.7943909386202358,1.2245722332139912,W3
w_smokeformer,Conditional,3.409615709442531e-5,0.005128169261034987,-0.06179498301503476,49,0.005165675033838855,0.007260575347496365,1937.6758436446373,170726.30300292373,46.7604890045269,-0.20266374921567615,0.07907378318560661,0.07187263063113006,"0.94 (0.82, 1.08)",0.8165527617757707,1.0822841734984845,W3
w_smokenever,Conditional,5.008885980257039e-5,0.005023938135933847,-0.04169208096269574,49,0.0050790358817166745,0.010848071773063519,921.4068581254576,76478.15629790362,46.57589111600712,-0.1813757406122501,0.09799157868685857,0.07126735495103403,"0.96 (0.83, 1.10)",0.8341218863390657,1.102953496752621,W3
w_vigorous_pa,Conditional,3.379783927940331e-6,2.0117018320219015e-4,-0.02711931819776124,49,2.0488794552292453e-4,0.018145344330754643,369.9146956938064,27334.559630222007,46.1823017383135,-0.05517530352003118,9.366671245087006e-4,0.014313907416318038,"0.97 (0.95, 1.00)",0.9463192403179115,1.0009371059341552,W3
(Intercept),Conditional,4.299222139972271e-4,0.024137838176680047,-1.1830819684043554,49,0.024610752612076996,0.019215764867137025,335.3359745793173,24374.019694303173,46.12258393807884,-1.490572753383928,-0.875591183424783,0.1568781457440041,"0.31 (0.23, 0.42)",0.2252436095476257,0.41661565059388794,H3
h_bmi,Conditional,1.6098805445378675e-7,6.081348379477426e-6,0.024029066005689093,49,6.258435239376591e-6,0.028295708611791152,176.95156945609529,11240.907148101618,45.59651490178457,0.019125322596557748,0.02893280941482044,0.0025016864790330124,"1.02 (1.02, 1.03)",1.0193093831118187,1.0293554291578848,H3
h_education_2,Conditional,5.619657961344105e-6,0.006323953115862348,-0.08698339127701822,49,0.006330134739619827,9.76539048811743e-4,96042.58249449685,9437637.265716804,47.0691398493686,-0.24292234782390232,0.06895556526986583,0.07956214388526636,"0.92 (0.78, 1.07)",0.7843324165258373,1.071388601227267,H3
h_education_3,Conditional,7.473289659296134e-6,0.007906693187392322,-0.16941087489412388,49,0.007914913806017547,0.0010386238974549261,84997.74616096908,8343070.0022130245,47.066183932636974,-0.3437806666502474,0.004958916861999674,0.08896580132847423,"0.84 (0.71, 1.00)",0.709084436859547,1.004971232639445,H3
h_ge65,Conditional,1.2454400958183086e-5,0.0013069204449767443,0.09879383357319932,49,0.0013206202860307457,0.010373792678270615,999.7629260010252,83631.01752846627,46.60063823090754,0.027567045827069925,0.1700206213193287,0.03634033965211038,"1.10 (1.03, 1.19)",1.0279505325905565,1.185329294122227,H3
h_heavydrinker,Conditional,8.561396120305582e-6,0.0010987536040680582,0.09357811085949774,49,0.0011081711398003944,0.008498268357748825,1444.0995102019192,124618.24398620112,46.697480194446975,0.028331835151190324,0.15882438656780518,0.03328920455343435,"1.10 (1.03, 1.17)",1.028736998885785,1.1721320864666473,H3
h_laborforceother,Conditional,2.1439016709995685e-4,0.010912174716475823,-0.01203469584656832,49,0.011148003900285777,0.021154386553803334,284.98355329675803,20111.369143785952,46.013171762184236,-0.2189882003126585,0.19491880861952182,0.10558410818056747,"0.99 (0.80, 1.22)",0.8033311971546598,1.2152123177186085,H3
h_laborforceretired,Conditional,2.2500506155223005e-5,0.002217910814827465,0.18748938277172283,49,0.0022426613715982105,0.011036243404463273,893.0034126279727,73892.43340774905,46.56604394684726,0.09467034621912289,0.28030841932432277,0.04735674578767222,"1.21 (1.10, 1.32)",1.0992964081711225,1.3235379540763137,H3
h_moderate_pa,Conditional,5.419347809255579e-7,6.331162010387544e-5,-0.015121927203195277,49,6.390774836289356e-5,0.009327949650691194,1215.3178087083008,103435.62023355156,46.654841425153236,-0.030790517734334145,5.466633279435883e-4,0.007994232193456328,"0.98 (0.97, 1.00)",0.9696786822887279,1.000546812775572,H3
h_raceethnicNHBlack,Conditional,1.313897585463419e-5,0.002377091613896793,0.15485844206596344,49,0.0023915444873368902,0.006043322010786276,2739.6400777118065,246428.55931272384,46.82175328862275,0.059009029375986996,0.2507078547559399,0.04890341999632429,"1.17 (1.06, 1.28)",1.0607848189218878,1.2849346419474392,H3
h_raceethnicNHOther,Conditional,3.0054399781871677e-5,0.009886454046248824,-0.08931445824824691,49,0.009919513886008882,0.0033328084561370054,8595.918044957907,810255.1505810583,46.95563674799054,-0.2845208053758116,0.10589188887931775,0.09959675640305202,"0.91 (0.75, 1.11)",0.7523747018627307,1.1117016826947237,H3
h_raceethnicNHWhite,Conditional,1.783536920978289e-5,0.002041174622471447,-0.05714609342797208,49,0.002060793528602208,0.009520073631087275,1170.4856666889839,99302.89155926494,46.6449221624323,-0.146121631992077,0.0318294451361328,0.04539596379197393,"0.94 (0.86, 1.03)",0.8640526003537986,1.0323414194391378,H3
h_religion2.Catholic,Conditional,1.2858690313956229e-6,0.0016208869162311738,-3.3537501768208155e-4,49,0.001622301372165709,8.718823510868031e-4,120258.53260737853,11839319.375711717,47.074118371720346,-0.0792784253144535,0.07860767527908934,0.04027780247438667,"1.00 (0.92, 1.08)",0.9237826841513223,1.0817798298365335,H3
h_religion3.Jewish,Conditional,2.831383728587211e-6,0.01654459394593284,0.040349148646232146,49,0.016547708468034286,1.88214707037071e-4,2549209.23740194,254059475.60431856,47.10650807280442,-0.21177649713873645,0.2924747944312007,0.1286378967024659,"1.04 (0.81, 1.34)",0.8091455236978933,1.3397389672555944,H3
h_religion4.None/no pref,Conditional,1.546816712030508e-5,0.002178318460600655,-0.037634539692712424,49,0.0021953334444329907,0.007750523673514302,1714.544779591214,149823.66450442548,46.73563256199908,-0.12946818975776395,0.0541991103723391,0.0468543855410888,"0.96 (0.88, 1.06)",0.8785625352588122,1.055694781010914,H3
h_religion5.Other,Conditional,3.9644304719911266e-5,0.0073526923711543105,0.08637352508823953,49,0.007396301106346213,0.005896019451464057,2871.0077912909237,258895.61468737343,46.82911939311513,-0.08218759673730736,0.2549346469137864,0.08600175060047448,"1.09 (0.92, 1.29)",0.9210991472926591,1.2903772879790631,H3
h_smokeformer,Conditional,7.571724784498201e-5,0.0020523500102878718,0.033294702229812435,49,0.002135638982917352,0.03899955624321147,108.00187839407546,5917.29442098695,44.934079299120654,-0.05729959351402127,0.12388899797364611,0.04621297418385179,"1.03 (0.94, 1.13)",0.944311117497347,1.1318902219174098,H3
h_smokenever,Conditional,8.786410030549686e-5,0.0032061622656131884,-1.2889274917404908e-4,49,0.003302812775949235,0.029263090853906788,167.74969435535,10509.9855297757,45.53847159990692,-0.11278119883676081,0.11252341333841269,0.05747010332293857,"1.00 (0.89, 1.12)",0.8933461039002807,1.1190984584369712,H3
h_vigorous_pa,Conditional,9.599877670799156e-7,1.1047650979775045e-4,-0.03819025589763686,49,1.1153249634153835e-4,0.009467971922319678,1182.3813187015578,100398.81496922544,46.64761384065434,-0.05888947864645934,-0.017491033148814384,0.01056089467524122,"0.96 (0.94, 0.98)",0.9428109641429984,0.9826610470009425,H3
hh_children,Conditional,1.50675994949998e-6,6.66694501359932e-5,0.007668599520398019,49,6.832688608044317e-5,0.024257448854007952,227.02458869448236,15295.09788536505,45.8347201349566,-0.008533760355982647,0.02387095939677868,0.008266007868399544,"1.01 (0.99, 1.02)",0.9915025488189162,1.0241581513777338,H3
hh_high,Conditional,7.722972587541235e-6,0.0036641247650619877,-0.08707305117939479,49,0.003672620034908283,0.00231313606241532,17528.186291412898,1682054.8384377784,47.005086724483334,-0.205851159145562,0.03170505678677245,0.06060214546456489,"0.92 (0.81, 1.03)",0.813954216908478,1.0322130161800978,H3
hh_highest,Conditional,6.658745432253348e-6,0.003865609125323203,-0.07827683494703702,49,0.003872933745298682,0.0018912329663191298,26026.2965617205,2516242.2508433308,47.02539958484362,-0.20025113474347428,0.043697464849400194,0.06223289921977508,"0.92 (0.82, 1.04)",0.8185251671562974,1.0446662588118314,H3
hh_lengthmar,Conditional,2.1991125953986684e-8,8.703805517799478e-7,0.0011013401626574085,49,8.945707903293331e-7,0.02704116746365014,190.27983113482802,12308.117511331302,45.67122806369648,-7.526104368632694e-4,0.0029552907621780864,9.458175248584332e-4,"1.00 (1.00, 1.00)",0.9992476727033357,1.0029596619388947,H3
hh_low,Conditional,5.941407303138363e-6,0.0019393754919219592,-0.030950048066287594,49,0.0019459110399554114,0.003358605763191495,8468.191836597767,797855.8830534258,46.95437915225371,-0.11740905458767091,0.05550895845509572,0.04411248167985351,"0.97 (0.89, 1.06)",0.8892213786740897,1.0570784868201626,H3
hh_medium,Conditional,4.2851359010043296e-6,0.0019312116187154575,-0.08906102006441091,49,0.0019359252682065622,0.0024348302945967947,15853.799655383376,1518116.5543477512,46.99921156086052,-0.1752978396727745,-0.002824200456047324,0.04399915076687915,"0.91 (0.84, 1.00)",0.8392070343946112,0.9971797838463552,H3
hh_size,Conditional,2.5134643565271805e-7,2.4659051778824764e-4,-0.031928651065973555,49,2.468669988674656e-4,0.001119959656359022,73206.38877937093,7175261.8104105685,47.06230860324703,-0.06272361380790886,-0.0011336883240382588,0.015712001746036867,"0.97 (0.94, 1.00)",0.9392030205663493,0.9988669540577932,H3
residence,Conditional,3.879400806475408e-5,0.001234810051395754,0.06828198382068916,49,0.0012774834602669834,0.033404275044242926,136.44310747666304,8065.632082721888,45.28582888003881,-0.0017813681348048532,0.13834533577618316,0.03574190062471473,"1.07 (1.00, 1.15)",0.9982202175597027,1.1483720557616965,H3
w_htn,Conditional,1.7509445905442996e-5,0.006475818317488459,-0.008030643498003705,49,0.006495078707984446,0.0029653821550015037,10788.436598667004,1023484.2643452438,46.97351351399325,-0.1659883479847396,0.14992706098873218,0.08059205114640305,"0.99 (0.85, 1.16)",0.8470561040425484,1.161749502777823,H3
w_htn:h_education_2,Conditional,2.0639538354478936e-5,0.007448101731221974,0.048614669359144665,49,0.007470805223411901,0.003038961867025921,10285.59486608566,974522.8088263032,46.969938797336034,-0.12079271510660128,0.2180220538248906,0.08643381990524253,"1.05 (0.89, 1.24)",0.8862176400841753,1.2436144937729121,H3
w_htn:h_education_3,Conditional,1.824701788219064e-5,0.008980440159236155,0.12933712895324823,49,0.009000511878906565,0.002230064238618408,18830.77548744533,1809704.901447465,47.00909313598192,-0.05660679269245533,0.31528105059895173,0.09487102760541052,"1.14 (0.94, 1.37)",0.9449655636896165,1.3706444772801378,H3
(Intercept),Conditional,8.200318370428988e-4,0.03584613761232379,-1.3104940638084013,50,0.03674817263307098,0.02454639118396368,222.6587975874393,14937.131600821805,46.78520365547568,-1.6862459397609084,-0.9347421878558942,0.19169812892428287,"0.27 (0.19, 0.39)",0.18521352324380191,0.3926870919834003,W4
h_htn,Conditional,4.7813547178073083e-4,0.025276530478388803,-0.16960844932894723,50,0.025802479497347607,0.020383661927252744,303.3752117596495,21660.979631263028,47.03015050719136,-0.48445800145057805,0.14524110279268357,0.16063150219476754,"0.84 (0.62, 1.16)",0.6160309942025067,1.1563183282401783,W4
